text,label
Sun Oct 18 19 31 29 0000 2015,rt @thebucktlist: so in love with this season 🍂🍁 http://t.co/uwn7vr7cj7
Sun Oct 18 18 53 39 0000 2015,rt @5sostumblrx: cause ive got a jet black fart and theres a hurricane underneath it trying to keep us apart #change5soslyricstofart
Sun Oct 18 18 19 12 0000 2015,"@_nurazierah @5sos_daily i could dm you them, if you'd like"
Sun Oct 18 07 09 22 0000 2015,rt @jackjackjohnson: when you accidentally pull a yo mama joke on your friend who's mom just passed away recently. http://t.co/kpjh4whxqd
Sun Oct 18 07 08 29 0000 2015,rt @jackjackjohnson: just ran into a cute fan at the coffee shop by my house! love seeing you guys so much. nice to meet you grace :) made …
Sun Oct 18 05 44 06 0000 2015,@jackjackjohnson what a babe 😍😍🔥💦
Sun Oct 18 05 43 51 0000 2015,rt @jackjackjohnson: that's an action stance right there... http://t.co/djpkr89uej
Sun Oct 18 05 41 29 0000 2015,rt @jackjackjohnson: i jump for joy when i think about food. i haven't eaten since last night and im about to and i actually just physicall…
Sun Oct 18 05 33 58 0000 2015,rt @jackjackjohnson: i'm sorry for being terribly inactive today. love you guys.
Sun Oct 18 04 38 52 0000 2015,rt @5sostumblrx: he's such a cutie🙊 http://t.co/mr1spe2mvd
Sun Oct 18 04 38 43 0000 2015,rt @5sostumblrx: malum are friendship goals http://t.co/nf7yrd3rok
Sun Oct 18 04 38 29 0000 2015,rt @5sostumblrx: when u level up so hard http://t.co/euffsj1dzy
Sun Oct 18 04 38 23 0000 2015,rt @5sostumblrx: im not sure but i love it http://t.co/2ijpaxyezb
Sun Oct 18 04 38 10 0000 2015,rt @5sostumblrx: me every single time i listen to #heyeverybody http://t.co/xenvelq9m7
Sun Oct 18 04 38 01 0000 2015,rt @5sostumblrx: i feel like with sgfg michael is going to shine through 100x more than he did on the first album and i can't fucking wait
Sun Oct 18 04 37 37 0000 2015,rt @5sostumblrx: here's some ancient art work for you all http://t.co/bnozcsafah
Sun Oct 18 02 31 17 0000 2015,rt @5sos_daily: i love you fam! it's almost time for sgfg!! who's excited?
Sun Oct 18 01 38 09 0000 2015,rt @aaroncarpenter: baby baby baby
Sun Oct 18 01 12 04 0000 2015,"rt @camerondallas: sometimes i feel like i'm not living life, like i'm just in the background watching everyone else live"
Sat Oct 17 21 13 41 0000 2015,rt @5sostumblrx: i just hope that theyre okay and fine and everything is okay with their health! http://t.co/3utosa3rlw
Sat Oct 17 18 44 21 0000 2015,rt @5sosupdatesusa: 5sos mums had dinner together that's so cute
Sat Oct 17 18 33 57 0000 2015,"rt @5sosfamupdater: i'm here for every single one of you, please don't let hurtful comments get to you #5sosfansarestrong :)"
Sat Oct 17 18 29 14 0000 2015,"rt @5sosfamupdater: #actlikea5sosstan self harm is not a joke, instead of wasting time on spreading hate, maybe go outside, do something wi…"
Sat Oct 17 18 28 55 0000 2015,"rt @5sosfamupdater: this hashtag might be triggering and affect many people, please don't respond to this and don't spread it. we are bette…"
Sat Oct 17 18 28 40 0000 2015,"rt @5sosfamupdater: mental illness and self-harm is not a joke, please don't spread, don't look up,  and don't respond to the #/actlikea5so…"
Sat Oct 17 18 28 29 0000 2015,"rt @5sosfamupdater: it's not a something touching just 5sos fans, there are people who suffer and struggle every day, and they are not a pa…"
Sat Oct 17 18 26 12 0000 2015,"rt @5sosfamupdater: - suicide is not a joke
- mental illness is not a joke
- self harm is not a joke
- being raised by a single parent is n…"
Sat Oct 17 17 22 07 0000 2015,rt @ashton5sos: its saturday baby!!!! https://t.co/p64verkecy
Sat Oct 17 17 03 35 0000 2015,rt @hayesgrier: can't wait till the teams back in la @tez @alecbailey @nashgrier @jakefoushee
Sat Oct 17 16 30 04 0000 2015,rt @5sos: over a million views on the hey everybody! video in less than 24 hours! you guys are awesome http://t.co/gmiwjvb1ux http://t.co/y…
Sat Oct 17 05 55 57 0000 2015,rt @5sos_daily: .@michael5sos this could be us but you playin http://t.co/utvmwyoaiz
Sat Oct 17 05 54 36 0000 2015,@danaemorrw what
Sat Oct 17 05 54 07 0000 2015,@danaemorrw 😂😂😂😂😂 holy shit lmfao
Sat Oct 17 05 51 06 0000 2015,rt @5sostumblrx: when you know you will fuck everyone up 😏 http://t.co/lh9qnkyvhe
Sat Oct 17 05 41 36 0000 2015,@mnwild can't win them all.
Sat Oct 17 05 40 23 0000 2015,rt @5sos_daily: 6 days till #soundsgoodfeelsgood 🎶🎉 http://t.co/ovathkeuuy
Sat Oct 17 05 29 15 0000 2015,"@aaroncarpenter hey, love. how are you? 😘😘"
Sat Oct 17 05 14 50 0000 2015,@5sos_daily im trying to stay in calums lane
Sat Oct 17 05 14 26 0000 2015,rt @5sos_daily: someone stop this madness! http://t.co/qotujgllaf
Sat Oct 17 05 11 56 0000 2015,rt @mnwild: kings win it in overtime. #mnwild snags one point against la. minnesota takes on anaheim on sunday. http://t.co/hjmsr0ygpk
Sat Oct 17 05 06 11 0000 2015,rt @5sosupdatesusa: i love you. for you. just like music and 5sos love you. love yourself. i know it's so so hard. but you can love yourself
Sat Oct 17 05 04 58 0000 2015,rt @5sosupdatesusa: and i love you okay i know you might think i dont count but i love you
Sat Oct 17 05 04 40 0000 2015,rt @5sosupdatesusa: somedays life sucks but thats life
Sat Oct 17 05 04 36 0000 2015,rt @mnwild: to overtime we go. #mnwild and #lakings tied 1-1. 3-on-3 ot is next. #minvslak
Sat Oct 17 05 02 21 0000 2015,rt @mnwild: penalty to la. #mnwild to the pp with 2:03 left in the third period.
Sat Oct 17 04 47 23 0000 2015,"rt @mnwild: kings take a minor penalty for boarding. #mnwild goes to pp after the commercial break. 9:15 left in the third, 1-1 game. #minv…"
Sat Oct 17 04 38 20 0000 2015,rt @mnwild: #capfinn koivu gets his second goal in as many games. #mnwild 1-1 with #lakings in the third period. #minvslak
Sat Oct 17 04 36 11 0000 2015,rt @mnwild: tie game! #mnwild gets a ppg and we're tied 1-1. #minvslak
Sat Oct 17 04 32 20 0000 2015,@malumftwxx it feels good having someone talk to me on da twitter. 😂 i'm such a loner lol
Sat Oct 17 04 31 46 0000 2015,rt @5sos_daily: glad yall like the lock screens i made 💚❤️💙 http://t.co/sjtzy4n98z
Sat Oct 17 04 28 54 0000 2015,@danaemorrw cutie 😂😍
Sat Oct 17 04 26 39 0000 2015,@danaemorrw 😂😂 it's on my vine. i had to scroll down so far lol
Sat Oct 17 04 25 19 0000 2015,"@malumftwxx flowers are pretty, but michael is prettier 😂❤️😍"
Sat Oct 17 04 20 53 0000 2015,@malumftwxx @5sos_daily nice! 😊👌 i like waking up and seeing calum aha 😍
Sat Oct 17 04 16 43 0000 2015,rt @5sos_daily: ashton lock screen 💚 http://t.co/gizbjk37hf
Sat Oct 17 04 14 59 0000 2015,"rt @camerondallas: go watch the trailer in my last post!! 

tweet this link - http://t.co/lmen4v5naa with #theoutfieldmovie

for a follow!😘…"
Sat Oct 17 04 14 43 0000 2015,"rt @camerondallas: makes me happy when i see ""cam &amp; nash"" tweets again #cash
@nashgrier
#theoutfieldmovie😍 

it's up 4 pre-order here😊: htt…"
Sat Oct 17 04 00 10 0000 2015,rt @5sos_daily: michael lock screen ❤️ http://t.co/64fq7jxckp
Sat Oct 17 03 52 04 0000 2015,@5sos_daily my little sunshine 😍😊😭
Sat Oct 17 03 51 54 0000 2015,rt @5sos_daily: calum lock screen 💙 http://t.co/cjgjjzljnr
Sat Oct 17 03 39 49 0000 2015,@5sos_daily hes so cute fuck
Sat Oct 17 03 39 44 0000 2015,rt @5sos_daily: here ya go my little nuggets http://t.co/jwjkgqulxr
Sat Oct 17 03 38 55 0000 2015,rt @camerondallas: i don't have a lot of close friends but i'd do anything for the ones i have
Sat Oct 17 03 14 21 0000 2015,rt @mnwild: #mnwild and #lakings locked at 0 after 20 minutes in la. #minvslak http://t.co/4r4gusndbg
Sat Oct 17 03 11 51 0000 2015,rt @mnwild: scandella takes a tripping penalty with 35 seconds left in the first period. #mnwild pk time. #minvslak
Sat Oct 17 03 09 51 0000 2015,rt @aaroncarpenter: it's actually cold😍😍
Sat Oct 17 00 28 44 0000 2015,"rt @5sosfamupdater: i swear this band 
http://t.co/ogo9e9v1tj"
Fri Oct 16 23 45 55 0000 2015,rt @taylorcaniff: i can't believe she knew we was dating
Fri Oct 16 23 45 50 0000 2015,rt @taylorcaniff: some girl came up to me and goes are you taylor? i said maybe.. her friend goes oh taylor the one that's maybe dating nas…
Fri Oct 16 21 58 31 0000 2015,"rt @nashgrier: ""the decisions we make define our lives but sometimes the hardest choice is following your heart"""
Fri Oct 16 21 58 24 0000 2015,rt @5sosupdateww: im setting myself on fire  https://t.co/a6bjeboing
Fri Oct 16 21 58 20 0000 2015,@5sos im so emotional isksbsosbs you guys made it
Fri Oct 16 21 58 06 0000 2015,"rt @5sos: @emma_louisee_xo madison square garden.
#omg"
Fri Oct 16 21 57 35 0000 2015,"rt @5sos: we can all get some.. yeah, we can all get paid #heyeverybodymusicvideo 
http://t.co/gmiwjvb1ux http://t.co/xrm1avj3jq"
Fri Oct 16 21 56 32 0000 2015,rt @isaacrentz: most bands want me to shoot them as cool &amp; sexy as possible. this isn't one of those bands #heyeverybodymusicvideo http://t…
Fri Oct 16 21 55 42 0000 2015,rt @amazingphil: wow i loved 'the martian'! i give it 5 mars bars out of 5 ✨🏀(basketball emoji is the closest thing to mars i could find)
Fri Oct 16 21 55 00 0000 2015,"rt @nashgrier: time for a following spree? 
@camerondallas 
#preordertheoutfield 
#theoutfieldmovie
https://t.co/aqznrvjepv"
Fri Oct 16 21 51 32 0000 2015,i might actually get to go god bless @5sos @calum5sos @luke5sos @michael5sos @ashton5sos
Fri Oct 16 21 27 13 0000 2015,rt @michael5sos: north american sounds live feels live tour. holy shit everything is happening all at once http://t.co/zeyxxxw3bz
Fri Oct 16 21 23 27 0000 2015,rt @5sosupdateww: im so proud. they made it. 5sos will play at msg 😭
Fri Oct 16 21 20 11 0000 2015,"rt @camerondallas: the outfield is finally here!! 

😍⚾️ i'm so excited to show you! 

watch the trailer here: 
http://t.co/lmen4v5naa

twee…"
Fri Oct 16 21 06 21 0000 2015,rt @mikeyscreamo: michael is me when i listen to music #heyeverybodymusicvideo http://t.co/mbzsbfmwcq
Fri Oct 16 21 06 17 0000 2015,rt @moonlightginger: before watching #heyeverybodymusicvideo vs after watching it http://t.co/jlathyekvv
Fri Oct 16 21 06 12 0000 2015,rt @ashton5sos: here it is! my favorite video we've ever made!!! 😃✌🏼️http://t.co/y2qucgphk9 http://t.co/ikbcnonbcf
Fri Oct 16 21 05 39 0000 2015,rt @5sos: north america! we're bringing sounds live feels live out to you guys!! http://t.co/oik3qhm8tb http://t.co/axnmoikeuf
Fri Oct 16 21 04 52 0000 2015,"@danisnotonfire ""hi, my name is, dan"" 😂😭😂😭"
Fri Oct 16 21 04 36 0000 2015,rt @danisnotonfire: apparently it has been six years since i uploaded my first video i am very sorry and take responsibility for any procra…
Fri Oct 16 19 45 03 0000 2015,rt @5sosupdateww: i think i'm not ready for this one #heyeverybodymusicvideo
Fri Oct 16 19 30 49 0000 2015,rt @ashton5sos: me or @kidrock ? http://t.co/yiajo4khwz
Fri Oct 16 19 26 32 0000 2015,rt @calum5sos: 30 minutes till the hey everybody! video
Fri Oct 16 17 24 08 0000 2015,rt @shawnmendes: snapchat is so fun
Fri Oct 16 17 00 52 0000 2015,rt @5sos: sounds good feels good. one week!! http://t.co/w5cktb6ovy
Fri Oct 16 05 36 56 0000 2015,rt @5sosfamupdater: malum will rise! #arias5sos http://t.co/kfs479dkj8
Fri Oct 16 05 36 07 0000 2015,rt @aaroncarpenter: miss u dudes @graysondolan @ethandolan @camerondallas
Fri Oct 16 04 53 27 0000 2015,"rt @mnwild: congrats to devan dubnyk, who earned his 100th @nhl win tonight! that’s his 30th win in 42 games w/#mnwild #duuuuubs http://t.c…"
Fri Oct 16 04 51 11 0000 2015,rt @mnwild: 58.5 seconds left in the third period...
Fri Oct 16 04 37 30 0000 2015,@5sos_daily fuck no
Fri Oct 16 04 37 17 0000 2015,rt @5sos_daily: ohh no http://t.co/tt8lmh5uxu
Fri Oct 16 04 36 44 0000 2015,"rt @mnwild: 6:17 to go in the third period, brodin takes a minor penalty. #mnwild to the pk."
Fri Oct 16 04 35 12 0000 2015,rt @mnwild: 4-on-4 hockey with carter and downie in the box. #mnwild
Fri Oct 16 04 23 58 0000 2015,"rt @mnwild: 11:11 left in the third period. #mnwild leading #coyotes, 4-2. #minvsari"
Fri Oct 16 04 19 13 0000 2015,rt @5sos_gotcakes: what. the. fuck. is. this. @5sos_daily http://t.co/l9mounwthz
Fri Oct 16 04 19 01 0000 2015,rt @5sos_daily: 5sos for the guardian (📷: tony mott/emi) http://t.co/b2rjyf521h
Fri Oct 16 04 18 20 0000 2015,rt @mnwild: dumba gets two minutes for tripping with 13:54 to go in the third.
Fri Oct 16 04 17 46 0000 2015,rt @5sos_daily: 5sos for the guardian (📷: tony mott/emi) http://t.co/hpbaaynoyx
Fri Oct 16 04 12 07 0000 2015,rt @mnwild: prosser to the box with 18:29 left in the third. #mnwild pk time.
Fri Oct 16 04 09 51 0000 2015,rt @mnwild: #mnwild and #coyotes drop the puck for the third period. minnesota leads 4-2. #minvsari
Fri Oct 16 03 51 25 0000 2015,rt @mnwild: domi scores with 9.4 seconds remaining in the second period. #mnwild leads 4-2.
Fri Oct 16 03 48 34 0000 2015,rt @mnwild: phenomenal job by @brodin25 to clear the puck from the crease. #mnwild #minvsari http://t.co/dekjgofeap
Fri Oct 16 03 42 41 0000 2015,@noelleamarie @5sosupdateww ashton's proud of you 😂👏
Fri Oct 16 03 40 50 0000 2015,rt @mnwild: how to celebrate your 300th @nhl goal... #mnwild http://t.co/g3g3enckve
Fri Oct 16 03 40 17 0000 2015,rt @mnwild: brodin with the huge save by sweeping the puck out of the crease. #mnwild on the pk.
Fri Oct 16 03 39 19 0000 2015,rt @mnwild: that shorthanded goal by koivu though... #mnwild http://t.co/wtfszedrpe
Fri Oct 16 03 35 01 0000 2015,rt @mnwild: but granlund gets it right back! #mnwild goes up 4-1 with 7:24 left in the second. #minvsari
Fri Oct 16 03 19 38 0000 2015,rt @mnwild: #capfinn koivu! #mnwild up 3-0 with 12:53 to go in the second! #minvsari http://t.co/wnohampmrh
Fri Oct 16 03 17 02 0000 2015,rt @mnwild: penalty to brodin...#mnwild goes to the pk with 14:17 left in the second.
Tue Jan 08 11 02 52 0000 2013,i'm sorry i'm diagnosed with depression.
Tue Jan 08 11 02 31 0000 2013,i'm sorry for being  bad friend.
Tue Jan 08 11 01 48 0000 2013,rt @pentaholic_: because no one really cares.
Tue Jan 08 11 01 32 0000 2013,"""@pentaholic_: fake smile, i'm an expert doing that &gt;:)"""
Tue Jan 08 11 01 14 0000 2013,"rt @pentaholic_: i'm too skinny, pathetic, ugly, awkward, dumb, assuming, boring. shit!"
Tue Jan 08 02 28 45 0000 2013,"im sick of this motherfucking shit, kaitlyn. yeah, im gonna fucking call you out. stop trying to make shit even worse!!! -.-"
Tue Jan 08 02 20 28 0000 2013,my wrist? covered &amp; soaked in blood. with my tears on top of it.
Tue Jan 08 02 19 51 0000 2013,"i never blamed shit on you. if i blame anyone, its myself. *cuts*"
Tue Jan 08 02 18 58 0000 2013,"most of the people that i subtweet about dont even have twitter, so stop thinking i'm talking about you. kay?"
Tue Jan 08 02 17 45 0000 2013,you dont realize how much i feel like shit now.
Tue Jan 08 02 17 08 0000 2013,"i hate myself. *cuts, cuts, and cuts constantly*"
Tue Jan 08 02 16 35 0000 2013,i hate that ive made you hurt yourself as much as i hurt myself. *cuts*
Tue Jan 08 02 15 55 0000 2013,i hate the fact that ive caused you so much pain. *cuts*
Tue Jan 08 02 14 26 0000 2013,i hate the fact that i just let go of the one who cared most. *cuts*
Tue Jan 08 02 13 39 0000 2013,i hate the fact that you kept this from me. *cuts*
Tue Jan 08 02 12 13 0000 2013,rt @feelingthepain_: the worst kind of pain is when you smile just to keep the tears from falling.
Tue Jan 08 02 10 26 0000 2013,rt @feelingthepain_: i don't cut because i want to die.
Tue Jan 08 02 10 16 0000 2013,"rt @feelingthepain_: don't get me wrong, sometimes i do want to die."
Tue Jan 08 02 10 10 0000 2013,rt @feelingthepain_: i cut to forget.
Tue Jan 08 02 10 09 0000 2013,rt @feelingthepain_: but that's not why i cut.
Tue Jan 08 02 10 03 0000 2013,rt @feelingthepain_: i cut to get rid of the pain.
Tue Jan 08 02 09 51 0000 2013,rt @feelingthepain_: i cut to hide what i feel from people.
Tue Jan 08 02 09 45 0000 2013,rt @feelingthepain_: i cut because that's how i get away.
Tue Jan 08 02 09 39 0000 2013,"rt @feelingthepain_: i cut because i get tired of everything,"
Tue Jan 08 02 09 34 0000 2013,"rt @feelingthepain_: i cut because it's the only way,"
Tue Jan 08 02 09 14 0000 2013,rt @feelingthepain_: behind my smile is a world of pain.
Tue Jan 08 02 08 26 0000 2013,the fact that @feelingthepain_ is my best freakin friend -.-
Tue Jan 08 02 06 55 0000 2013,my @ name is wrong... cutting isnt the way. its my way.....
Tue Jan 08 02 04 59 0000 2013,"""i hope everyone doing this #cutforbieber shit knows they're getting into something they'll never get out of. #cuttingisntajoke"""
Tue Jan 08 01 55 19 0000 2013,it makes cutters look like a joke-.-
Tue Jan 08 01 55 09 0000 2013,whoever came up with this #cut4bieber shit is stupid.
Tue Jan 08 01 54 35 0000 2013,i've got scars on my body and stories i'll never tell.
Tue Jan 08 01 54 18 0000 2013,rt @feelingthepain_: i can't do anything right..
Tue Jan 08 01 54 09 0000 2013,"rt @feelingthepain_: ""pain, pain go away. slit my wrists and let me fade."""
Tue Jan 08 01 54 06 0000 2013,rt @feelingthepain_: i could give up any second now and no one would care.
Tue Jan 08 01 54 01 0000 2013,rt @feelingthepain_: i did it again. and now i just can't stop.
Tue Jan 08 01 53 15 0000 2013,"rt @feelingthepain_: this ""#cutforbieber"" shit is making self-harm look like a fuckin joke. how do you think it makes the people who rea ..."
Tue Jan 08 01 51 33 0000 2013,"cutting is like smoking. once you start, it's hard to stop &lt;3"
Tue Jan 08 01 50 20 0000 2013,but you know me. #foreverafuckup
Tue Jan 08 01 49 14 0000 2013,i'm not encouraging you to do it though....
Tue Jan 08 01 49 03 0000 2013,it. feels. awesome &lt;3
Tue Jan 08 01 48 54 0000 2013,it burns more and you bleed more....
Tue Jan 08 01 48 39 0000 2013,"if you get your arm wet in the shower, dry it off with a towel still in the shower and then take a pair of wet, then dry scissors...."
Tue Jan 08 01 47 02 0000 2013,"i'm not encouraging you, but..."
